m00_R,m00_G,m00_B,m01_R,m01_G,m01_B,m02_R,m02_G,m02_B,m03_R,m03_G,m03_B,m10_R,m10_G,m10_B,m11_R,m11_G,m11_B,m12_R,m12_G,m12_B,m20_R,m20_G,m20_B,m21_R,m21_G,m21_B,m30_R,m30_G,m30_B,mu02_R,mu02_G,mu02_B,mu03_R,mu03_G,mu03_B,mu11_R,mu11_G,mu11_B,mu12_R,mu12_G,mu12_B,mu20_R,mu20_G,mu20_B,mu21_R,mu21_G,mu21_B,mu30_R,mu30_G,mu30_B,nu02_R,nu02_G,nu02_B,nu03_R,nu03_G,nu03_B,nu11_R,nu11_G,nu11_B,nu12_R,nu12_G,nu12_B,nu20_R,nu20_G,nu20_B,nu21_R,nu21_G,nu21_B,nu30_R,nu30_G,nu30_B,Hu_R1,Hu_G1,Hu_B1,Hu_R2,Hu_G2,Hu_B2,Hu_R3,Hu_G3,Hu_B3,Hu_R4,Hu_G4,Hu_B4,Hu_R5,Hu_G5,Hu_B5,Hu_R6,Hu_G6,Hu_B6,Hu_R7,Hu_G7,Hu_B7,Waldo
513798.0,519525.0,372643.0,15463322.0,15377440.0,11210167.0,646663050.0,644575808.0,474270025.0,30791098250.0,30863530402.0,22713620077.0,17065004.0,17052262.0,12954131.0,524318128.0,508047406.0,386184286.0,22151947220.0,21406860524.0,16312132996.0,770468346.0,759560744.0,576277953.0,23545764760.0,22487870294.0,17127525996.0,38535074600.0,37620436552.0,28413599543.0,181277183.8119572,189418383.51879126,137036146.54826736,417578118.10562986,571503131.1546675,201343289.218459,10727861.429698031,3316862.1969491723,-3513016.377549067,28302740.61354418,53729768.557232566,36520592.999927,203680694.9775826,199857862.8746567,125955499.69976084,-354955214.4333337,-212134082.33589268,35682213.00040225,-584714023.9219264,-430256085.6985982,-376604974.8258274,0.0006866862113897461,0.0007017933101771567,0.000986845585505591,2.2067681601281462e-06,2.937666471715816e-06,2.3752249157116885e-06,4.063762668067008e-05,1.228894290699884e-05,-2.5298468990238633e-05,1.495710242521278e-07,2.7618420795828685e-07,4.308294692448076e-07,0.0007715517299323859,0.000740471481944746,0.0009070499425133708,-1.8758259389559205e-06,-1.090421289428949e-06,4.2093919144396706e-07,-3.0900285116111256e-06,-2.2116219637410745e-06,-4.442767986256129e-06,2.8361716062155606,2.8409549981462288,2.722643981434256,7.859874787274716,8.677765517143275,8.049275260097861,10.131366715717672,10.320631368728924,10.46685587339429,11.057703522896054,11.145194104542878,10.62134442666699,22.708122764613496,-21.89297021543854,-21.529847320081355,15.246956658728767,-15.788239224443176,15.323563454071069,21.65392391516756,-22.467814590477946,21.21032495233617,1
555714.0,554622.0,420619.0,16880080.0,16873227.0,12771167.0,705300622.0,712349783.0,538185111.0,33460711882.0,34062233475.0,25659284891.0,19945959.0,19866017.0,14949131.0,592597362.0,598138119.0,452359807.0,24178579264.0,24954328535.0,18965605275.0,901682359.0,901856593.0,674834101.0,26152707828.0,26975798881.0,20314534843.0,44597748639.0,44799996293.0,33419612993.0,192560074.15272605,199016757.2752199,150416830.10472658,338656586.61846274,281118703.89983577,184332872.06904495,-13270734.892862119,-6244351.271390281,-1537540.7324538243,-330206110.825699,-181400278.6505574,-68549976.33576941,185772231.79485315,190275315.2211001,143530194.9587584,-283688027.355318,-13989187.473282902,-66021445.496931605,-1101531928.1164517,-1134574823.5903065,-766875855.3503335,0.0006235389229351328,0.0006469868600857207,0.0008501952201610029,1.4710626930226787e-06,1.2271481877557942e-06,1.6064994214800207e-06,-4.297266594886064e-05,-2.0299864582569546e-05,-8.690581902470314e-06,-1.4343553612647075e-06,-7.918541886979639e-07,-5.974273394092907e-07,0.0006015588529154017,0.0006185691618745339,0.0008112701591819993,-1.232289256992275e-06,-6.106604013844559e-08,-5.753906658404776e-07,-4.784854595050447e-06,-4.952681622843124e-06,-6.6834830062531985e-06,2.9118292485910526,2.897718625306445,2.7795087038688355,8.104040523229223,8.609788687831081,8.740581683366344,10.569608446697412,11.063958037772398,10.455553094878665,10.411889878133124,10.46395393232837,10.267004751061428,-22.557022089711612,21.572557913577473,20.909587261684297,-15.226469511103844,-15.44951281310089,-14.754210481200122,20.902745723468804,21.277591200129354,20.697747894903028,1
538179.0,514732.0,370006.0,17123022.0,15907442.0,11441097.0,749781452.0,682100822.0,483639443.0,36843214224.0,32898051800.0,22975486617.0,18152298.0,17439591.0,13105256.0,577641883.0,542565237.0,407919383.0,25001979443.0,23284761809.0,17448607977.0,815537964.0,786110653.0,591698418.0,25614300861.0,24338062649.0,18400803383.0,40453610550.0,39147316767.0,29405144816.0,204985236.59121594,190492157.71768612,129864908.09135255,-56140320.568138376,44129438.819401175,-10518477.85649106,97612.40498230033,3606551.050375783,2686751.3512375765,-293692053.4587412,-48353986.69870022,152408786.01070014,203277131.30157804,195241357.43010932,127522878.07487449,-339923065.1187799,-200538348.52487445,-85653927.46841124,-766471022.8298935,-716742799.5215185,-585717950.3903903,0.0007077324173941826,0.0007189766137519838,0.0009485806892545168,-2.6421533461075896e-07,2.321536325941615e-07,-1.2630803548492916e-07,3.3701677493755534e-07,1.3612244685504408e-05,1.962501253086515e-05,-1.3822141268848007e-06,-2.5437789291754585e-07,1.8301559041429965e-06,0.0007018350098252171,0.0007369015696566273,0.0009314736471756609,-1.5997929025586155e-06,-1.054980696106558e-06,-1.0285498964498227e-06,-3.6072718452089584e-06,-3.770599604168891e-06,-7.033421058771828e-06,2.850914144645933,2.8368749618957096,2.7258295987837777,10.453041288533747,8.97368051747542,8.736786513519228,10.68071427378269,10.686446794651836,9.780925262174668,10.547148364710742,10.772692186245319,10.54656446041658,21.249462545963176,21.515019639399338,20.75041665373225,-15.94390557856769,15.338581415913737,16.503493655177106,21.398967413485632,22.124095920822068,-21.096819685458897,1
592524.0,561603.0,413494.0,19063673.0,17802405.0,12797142.0,828324849.0,760922315.0,535643916.0,40469265989.0,36503089845.0,25249107996.0,20498246.0,20152783.0,14981477.0,629386465.0,625740350.0,463833485.0,26822450171.0,26581166000.0,19574236525.0,898667290.0,904399921.0,674130779.0,26780675417.0,27709309964.0,20719105165.0,43388409140.0,44323101913.0,33091597643.0,214976481.25299066,196599076.37053218,139587761.93690836,-14151968.256862199,-81686207.68465915,31426297.049845308,-30117384.325188506,-13088154.910256954,174789.73783413923,104695970.43864253,105700190.12650897,156274895.7276405,189534682.58407086,181229527.24304172,131330513.21251817,-48942027.707137674,-20186110.72969296,-157097445.69813538,-814627835.4706012,-1137363975.8456135,-849704738.083303,0.0006123208645193097,0.0006233366104027911,0.0008164111358902684,-5.236631101481294e-08,-3.4560115607085995e-07,2.85838142509646e-07,-8.578381551122901e-05,-4.149727592214187e-05,1.0222979896448965e-06,3.8740489312002007e-07,4.472004386058875e-07,1.4213995955306883e-06,0.0005398545925574671,0.000574605950862495,0.0007681167172616867,-1.8109943423345537e-07,-8.54041753497445e-08,-1.4288811055321594e-06,-3.0143548811941594e-06,-4.812003348753989e-06,-7.728496412738267e-06,2.938481380081241,2.9215640049212994,2.8001001222901025,7.459835606171332,8.033258987613662,8.631428407345986,10.752401136233459,10.42164918516743,9.78322117240717,11.157679606466003,10.715856558629767,10.386305953447538,22.117553195478628,21.30579320815145,20.477646628903745,-15.15084110940825,-14.909527692704112,-14.737893798469187,-22.941391085151697,-21.800490672044244,-21.233709293839414,1
490834.0,468237.0,335871.0,16846369.0,14874548.0,10188680.0,763045083.0,642010674.0,418146412.0,38016159277.0,30880752776.0,19316300540.0,16330201.0,15092701.0,10943461.0,564627658.0,492771187.0,348838249.0,25380170514.0,21555684041.0,14878993901.0,716635977.0,659456699.0,485772329.0,24993850720.0,21831450933.0,15809222265.0,35207136415.0,32366801575.0,23932582177.0,184845226.25788152,169488899.33395696,109071796.61969031,-861507736.106566,-282440487.55152005,14380306.986813903,4143681.9711002666,13319316.528106563,16867277.3427864,-291016829.2958718,15496555.73185626,231466919.96938643,173325072.09039518,172973094.595818,129208830.93520433,121799423.32169487,23756865.757999655,-25879892.047356986,-168726054.57762337,-40387895.31693377,-314864436.96986455,0.0007672536478074855,0.0007730539475536747,0.0009668685908662407,-5.104140083454005e-06,-1.8826198393621306e-06,2.1995654486882433e-07,1.7199552144480835e-05,6.075058756787135e-05,0.00014952023512580388,-1.7241756528870132e-06,1.0329299285482885e-07,3.5404434699884744e-06,0.0007194359113841646,0.000788945672096191,0.0011453736361324643,7.216201232590501e-07,1.5835246279595336e-07,-3.9585049481450776e-07,-9.996444398569713e-07,-2.692073422365511e-07,-4.816065034040249e-06,2.8277797085496297,2.806319076210309,2.675256279406808,8.45969126513907,7.823472278154979,6.91617767498303,10.153345535170857,11.22959113016794,9.619256608746461,10.574699339170765,11.522788196037542,11.780376431916316,21.324783287836723,22.96271681790785,22.502840669402623,14.858581899314032,16.64381941604412,15.37764458706302,20.978920275314195,23.19624302227404,-22.982283341310296,1
526276.0,537037.0,405294.0,15847330.0,15968102.0,12061200.0,655535166.0,666588212.0,506604370.0,30822952936.0,31767531350.0,24189039912.0,18577902.0,18565802.0,14119790.0,559473908.0,548754200.0,417808021.0,23084240958.0,22724304028.0,17391106817.0,852807300.0,842667154.0,634684468.0,25352655576.0,24780532630.0,18760202411.0,42957181062.0,42187943726.0,31594631114.0,178337140.38435346,191797310.28856483,147673457.03311673,343096107.90764564,541700375.1499797,323661131.7080296,52342.69650900436,-3275958.160059696,-2384755.4733749167,-59750133.121524036,-125375028.43538651,-116236721.397713,196994679.39483458,200832412.81232768,142773732.47443086,-330946838.8570708,-48582470.080260426,38701938.57556034,-1055591971.3929659,-829615876.0002093,-464766865.07693976,0.0006438944299452352,0.0006650190653313484,0.0008990049704804323,1.7075832205064858e-06,2.5630000581795933e-06,3.095031775987566e-06,1.889857079564274e-07,-1.1358734021815904e-05,-1.4517890127429474e-05,-2.973753487428285e-07,-5.931991556867502e-07,-1.1115216225192805e-06,0.0007112583308098738,0.0006963464881533144,0.0008691764771225784,-1.647116524749725e-06,-2.2986300057064027e-07,3.700899426865179e-07,-5.2536624476579295e-06,-3.925242875946955e-06,-4.4443650315629415e-06,2.8680117458127783,2.866025242508264,2.7524731705167467,8.343131871600091,8.824635844322803,8.761247663161821,10.199067840546713,10.818638694811005,11.286430804312301,10.511200103265436,10.587374050251075,10.367796423674683,21.1495924213874,-21.415802727381372,-21.232048147160096,14.682929033703097,15.023173071507182,15.255398856821392,20.935065929449316,21.469271241976585,21.596681767268564,1
568319.0,567583.0,431130.0,17300955.0,17304780.0,13130920.0,717367861.0,728258622.0,552836696.0,33735812949.0,34695303510.0,26325817258.0,20238603.0,20269462.0,15249703.0,604989485.0,615707526.0,465471236.0,24471482885.0,25599774250.0,19465836788.0,901253413.0,908417904.0,680563559.0,26457097817.0,27541866950.0,20741536126.0,43953133827.0,44542042600.0,33317102215.0,190686465.67092428,200661053.27718768,152908460.78927466,287582281.0641,256030311.41374338,173816793.79076785,-11120762.529758798,-2278884.1432917533,1011258.4601396483,-397866405.7189385,-268758259.4498197,-150411047.64150146,180529574.1144287,184557094.62155852,141159106.5420198,-187106135.560598,8293066.195499975,-57917473.821432985,-999512114.1422788,-1081043746.4406369,-741444043.426219,0.0005903852764044944,0.0006228799179754935,0.0008226498605364975,1.181086444781125e-06,1.0549161388045768e-06,1.4242004689740151e-06,-3.443104594161818e-05,-7.073974471211419e-06,5.440586000971549e-06,-1.6340179822263987e-06,-1.107358827027633e-06,-1.2324211022311309e-06,0.000558938475983218,0.0005728909824911237,0.0007594381547681788,-7.684358008021544e-07,3.4169740768194016e-08,-4.745576740850935e-07,-4.104947651989877e-06,-4.4542011005528735e-06,-6.075160698434756e-06,2.9395576178997813,2.92235201950639,2.8007693593352685,8.241778006579823,8.568787761858356,8.385723081941451,10.893118572735748,11.659796878639495,10.861230743522492,10.480093196081786,10.493264259123029,10.265179590208698,-21.537250233868942,22.111657271649822,21.346697050084632,-15.152296763513952,-14.880901155259364,-14.45972450439802,21.210192074111916,21.58848375304275,20.849320950546833,1
563833.0,571902.0,438943.0,17163074.0,17237096.0,13136686.0,707612688.0,721187916.0,550051558.0,33027615884.0,34302178610.0,26162526358.0,20432774.0,20358569.0,15308196.0,618347475.0,613738282.0,462987116.0,25160447893.0,25362704086.0,19242436946.0,924048324.0,917487309.0,685220450.0,27778377715.0,27777444422.0,20853172958.0,45623775404.0,45284687219.0,33723872226.0,185168792.14878878,201662755.19759682,156896822.504512,214814413.061851,409403477.08756924,309367327.0192053,-3626074.2375862524,132090.24752490938,4843429.739014004,-262010481.19614932,-318107756.60014284,-230593245.2966928,183583942.9952061,192762912.63880348,151345061.22647822,-86838144.27097301,115021208.14239961,8064969.165892128,-1168677332.6625102,-1099977989.5443437,-729641495.7863278,0.0005824609475378151,0.0006165701079025707,0.0008143252348185774,8.99885368475206e-07,1.6551886077451746e-06,2.4235619536555793e-06,-1.1406061527743048e-05,4.038569149246712e-07,2.5138348862587295e-05,-1.0975958040007097e-06,-1.2860866217003566e-06,-1.806451319393336e-06,0.0005774756974371472,0.0005893594468094286,0.0007855105065517795,-3.6377622125610226e-07,4.650224143691498e-07,6.318040310264612e-08,-4.895740547115047e-06,-4.447131348312429e-06,-5.715960331151308e-06,2.9355657310223746,2.918678061095887,2.795924605018123,9.263407769162713,9.130139314848206,8.473914794657851,11.184794810609162,12.382545934371079,11.294236834537674,10.441201536989558,10.427534047884178,10.202243965074834,21.653502518178666,22.8684616728913,-21.084139767337916,-16.508032178070255,-15.101425492786742,-14.477122388422497,21.291801453962936,21.83442256800024,21.1192789850131,1
551480.0,468829.0,312300.0,19229374.0,15300116.0,9280453.0,853412648.0,648631742.0,367568047.0,41690758450.0,30707679140.0,16539466825.0,18352771.0,15599716.0,10809821.0,628181869.0,511595219.0,330960749.0,27537986765.0,21631078161.0,13204589745.0,808415103.0,691292524.0,485715537.0,27328902295.0,22623738449.0,15072152403.0,39604469707.0,34125748114.0,24110138705.0,182909956.276137,149316320.7836163,91785761.10435799,-822259066.2060665,-206054761.37374195,161545376.1311708,-11754842.205037374,2502427.455415607,9731047.658619871,-43086679.37570567,-114688044.76832356,-96600950.68604487,197650971.24827552,172230906.05261204,111548934.20768167,-77075271.86579573,-102948940.9928424,-35250668.28581799,-454178448.49935293,-337720419.3245976,-424430731.2488285,0.0006014199249195518,0.0006793261690859236,0.0009410904039550588,-3.640694631664914e-06,-1.3691356698255035e-06,2.963906991946099e-06,-3.865069163168937e-05,1.1384987573906578e-05,9.977359736162488e-05,-1.907737460690849e-07,-7.620473894803476e-07,-1.772357959255529e-06,0.0006498893483357236,0.0007835778499824679,0.0011437245852862364,-3.4126413444201926e-07,-6.840466405355449e-07,-6.46751424926416e-07,-2.0109538553328686e-06,-2.243991206235993e-06,-7.787119892083791e-06,2.9026353369348077,2.8347841669412484,2.6809324791634452,8.079626772570425,7.943595075407832,7.09216049855889,11.04974027125596,12.329502262773259,10.52068495520485,10.683954130675279,10.877724287001413,10.014336337859461,-21.91495231654481,22.487296891719712,-20.89383896564278,-14.723767588298712,15.105884929661714,14.06604728528326,21.595739550037962,-23.265088858748157,20.295215090381454,1
597091.0,544223.0,389566.0,19723255.0,17436708.0,11903965.0,867933517.0,741974654.0,488352399.0,42560081593.0,35370448344.0,22624428385.0,20652809.0,19579925.0,14303358.0,656699469.0,615969934.0,441462794.0,28585821825.0,26201373062.0,18404962744.0,910924167.0,889094163.0,654523800.0,28315897997.0,27648425748.0,20192837406.0,44365508141.0,44140408883.0,32637366126.0,216430165.25792885,183308838.92554703,124603040.17190668,-408056859.9098223,-148448838.82142988,86860107.57851568,-25509136.343733225,-11363778.25931287,4395203.362033682,250076102.1121695,234969013.19614962,205941558.79671445,196563174.13546005,184652301.84083357,129359771.11615494,-9296973.413930647,-20142931.87470569,-130190633.42577831,-740357159.6692376,-1133961130.247405,-893400072.9630696,0.000607067161478645,0.000618913025092659,0.0008210442170391468,-1.4812193285507714e-06,-6.794141300132582e-07,9.169966469190909e-07,-7.155083476236709e-05,-3.836798279983721e-05,2.8961221958389957e-05,9.077596591294692e-07,1.0753958666714082e-06,2.1741593942555547e-06,0.0005513420369634672,0.0006234490131108773,0.0008523876451641592,-3.374739667599263e-08,-9.21892865193223e-08,-1.3744442372903557e-06,-2.6874473698968623e-06,-5.1898635307120605e-06,-9.431773619712177e-06,2.9361380025827097,2.905751827442576,2.776391966288909,7.627394000440609,8.22848721509432,8.362768522725743,10.506119759217775,10.148789354405007,9.552930278045338,11.2626155046404,10.756361402660476,10.27669030053285,-22.29354266489547,21.293491648905295,20.194488140898446,-15.086051831174387,-15.383897886978767,14.692719046367959,-22.301526994112606,-21.454651928969106,21.123712141089403,1
462171.0,488623.0,363530.0,14273656.0,14659695.0,11017049.0,613074422.0,620467851.0,462199117.0,29840027752.0,29849943873.0,21864093977.0,15317084.0,15518950.0,11593724.0,490015938.0,474393481.0,354514325.0,21381984640.0,20458375859.0,15260703837.0,670175982.0,671691604.0,507605266.0,21865993506.0,20684883553.0,15578459037.0,32941667126.0,32730874924.0,24711932282.0,172247854.3305962,180646848.93291554,128319193.28421037,266500549.01038358,395078119.4421861,79184891.50233327,16964214.851849128,8793061.616855923,3157833.3748906655,15877389.142153276,224337021.05115348,328816494.5751136,162543390.89615306,178800747.24028954,137857415.23616758,43884299.040164664,-25791580.709615,-6318520.156152308,-42928088.928922445,39928876.3002758,-269766620.85156083,0.0008063961363900255,0.0007566282960786648,0.0009709818405149772,1.8352337195106444e-06,2.367272283532806e-06,9.937832782207506e-07,7.94197255262499e-05,3.682920165934959e-05,2.3895091481753065e-05,1.0933831108294098e-07,1.3442070972053036e-06,4.126700532288831e-06,0.0007609636876104115,0.0007488960118659562,0.0010431568602381675,3.02205551375659e-07,-1.545408139751601e-07,-7.929845650037803e-08,-2.9562069049786634e-07,2.3925020781133086e-07,-3.385615004808068e-06,2.8048312896585252,2.8223122280482724,2.6959106256902396,7.563931561923801,8.260795767425574,8.125336439406956,11.902655546691557,10.649681625337053,9.601929979104199,11.336926214929587,11.130561887250966,11.858396526661638,23.138269380324346,22.24626456956793,22.657931322190482,16.09963885306248,15.271942770001033,16.355992120652697,-23.080081305770722,22.115522157623207,22.870109401202406,1
563964.0,569482.0,433809.0,17095270.0,17228450.0,13054782.0,703759824.0,722188222.0,546593906.0,32827380814.0,34334945780.0,25931780088.0,20312606.0,20320457.0,15253549.0,608978582.0,613877032.0,462737096.0,24632163840.0,25429685976.0,19261486120.0,912903682.0,914017043.0,682793687.0,27057072356.0,27652468006.0,20777425646.0,44825026496.0,44983337933.0,33539001067.0,185556079.83742934,200978615.01944575,153731302.71716353,245111774.9171875,326348996.9946712,230327207.9176441,-6751294.328311775,-874579.8185473434,3706147.0770454644,-306246457.03567886,-286771087.9769973,-180855584.69935733,181293220.14208704,188935350.00733477,146449911.0631223,-129170319.81277595,63267291.52328016,-30779178.803251646,-1115012781.0642228,-1114254845.6245105,-768237257.7906733,0.0005834080595663427,0.0006197119144832461,0.0008168930322268239,1.026208764217816e-06,1.3334670179095134e-06,1.8582273522172565e-06,-2.1226787756523424e-05,-2.6967423059808824e-06,1.969361912723997e-05,-1.2821611622976801e-06,-1.1717510733259502e-06,-1.4591015856440032e-06,0.0005700051750839688,0.0005825768450801542,0.0007782013799610246,-5.407970070531032e-07,2.585111256221749e-07,-2.483193906967273e-07,-4.668220808770094e-06,-4.552862426019353e-06,-6.1979628821335225e-06,2.938015069655983,2.919991213178531,2.797213606350545,8.702908755185296,8.851365559014024,8.51592826183162,11.114054851573588,11.85763468599754,10.996049832137176,10.44802976818479,10.452156475753041,10.213089366382231,22.47612042865453,22.190959287072925,-22.761600530174107,-15.645595879278302,-14.98947139674768,-14.503166998220053,21.22976927364131,21.622332308271577,20.81768707813095,1
596372.0,535299.0,376511.0,19865213.0,17133426.0,11335950.0,875829871.0,726132430.0,458548380.0,42872239457.0,34474526292.0,20994943182.0,20466787.0,19080036.0,13766729.0,658087985.0,601698602.0,421090953.0,28712952209.0,25490668842.0,17321724505.0,901500445.0,866646836.0,631595279.0,28412913217.0,27054150536.0,19372453879.0,43892951161.0,43126056702.0,31615552397.0,214117571.4028207,177739314.19467258,117246897.69935004,-566301026.2839371,-144822949.6304205,128908861.06144716,-23662806.755198084,-9000063.38763566,6603855.39182916,231920193.32056248,184757444.68233138,157728685.73567134,199104339.71107128,186563791.26930562,128229302.01807646,7999659.424887482,-43203215.57322094,-126470396.915053,-711540350.1784056,-1064088502.0742972,-855204487.0124614,0.0006020295643608799,0.0006202840815946575,0.000827077149881157,-2.0618365613863655e-06,-6.907904237015304e-07,1.4819672254413679e-06,-6.653218205799209e-05,-3.1408898351992264e-05,4.6584583497526955e-05,8.44394609435821e-07,8.812738161998529e-07,1.8132868512489999e-06,0.0005598171981556382,0.0006510802095227573,0.0009045486722924925,2.9125835051201427e-08,-2.0607484978903473e-07,-1.453934055994254e-06,-2.5906361472209597e-06,-5.0755916039527235e-06,-9.831636168119892e-06,2.934851147833812,2.895729990788564,2.761545946568796,7.710232531639459,8.310293701046513,7.833205005249934,10.510426059015503,10.22479306403861,9.572890161886328,11.143798598986438,10.735260805017177,10.191824747233147,-21.976581578108476,21.311504827529813,20.105625997165394,-15.04626232171608,16.352664052514783,14.30636076753994,-22.765300814609926,-21.438373842096958,20.509324093586635,1
548620.0,514090.0,371793.0,18192259.0,16371513.0,11499650.0,806283491.0,705441289.0,480919402.0,39771740767.0,33971376807.0,22596888356.0,19055358.0,18065152.0,13418359.0,611586347.0,568832682.0,417976990.0,26622796889.0,24468237182.0,17759658406.0,857852008.0,823905740.0,614007731.0,26831125569.0,25625573924.0,19073381470.0,42454329996.0,41235365512.0,30742931545.0,203027525.99128535,184080364.04684207,125232366.14268151,-429449072.27228206,-218141331.21601,-25004901.362766497,-20290011.998436052,-6463221.081125764,2943807.3571046,-36417619.61700685,90640463.60852043,220719548.49172574,195997411.9076884,189095265.6023188,129726536.21451181,-205801681.73290142,-157976409.02405336,-130519979.6859602,-956917908.5747386,-1006366204.1294636,-781090243.5734017,0.0006745461236407742,0.0006965128807149388,0.0009059707340700818,-1.9263383881585633e-06,-1.1511716053475068e-06,-2.9666897002556705e-07,-6.74122825234905e-05,-2.4455170746874974e-05,2.129643792914009e-05,-1.6335501274320607e-07,4.783262640784909e-07,2.618712234276289e-06,0.0006511890139055835,0.000715487981872486,0.0009384829885648423,-9.231448045097259e-07,-8.336703336754315e-07,-1.5485455183138425e-06,-4.292354601793608e-06,-5.310778073633419e-06,-9.267192647397939e-06,2.877543232938636,2.8501650379748353,2.7341322367540206,7.727619508015006,8.560308021819587,8.541936590037489,10.819065471621125,10.324888251963193,9.505675720344229,10.553262466317562,10.563961645547957,10.322328197068607,22.325585118508208,21.25717276908406,20.3092606094679,-14.432073082793629,-15.244202452552212,14.624983128536883,-21.24089165023357,-21.091494530644418,-20.508698448179597,1
531251.0,511684.0,363162.0,16782352.0,15734166.0,11301762.0,733712046.0,675700156.0,481638734.0,36095486950.0,32739638394.0,23069960250.0,17678000.0,17041732.0,12819431.0,566570825.0,532126910.0,401041920.0,24684980053.0,23007557684.0,17303340148.0,792435746.0,762654316.0,575749985.0,25248881071.0,23774058034.0,18015832772.0,39328302488.0,37825921636.0,28494618821.0,203553347.6598482,191878149.2232471,129922903.86181375,56737498.18891968,161594671.6389719,-5366511.168588063,8118382.263892214,8097547.707037893,2095559.5949411138,-243072123.53123182,5241233.72776268,171312157.63196677,204179565.77633926,195076221.78594595,123230692.88309076,-324659778.9499557,-216768500.19213054,-49705652.28734501,-629555182.6232117,-568524632.4246923,-529017834.1359452,0.0007212382120960944,0.000732861397801153,0.0009851104372032504,2.758168412714292e-07,8.628244507614225e-07,-6.752133799064419e-08,2.8765370731739846e-05,3.092785788983589e-05,1.5889097052153033e-05,-1.1816415501841066e-06,2.7985233464705648e-08,2.155446198468995e-06,0.0007234570527091946,0.0007450761493924979,0.0009343682917681539,-1.5782619533151157e-06,-1.1574215920838905e-06,-6.253955396169012e-07,-3.0604437527191266e-06,-3.035601042663783e-06,-6.656091985954012e-06,2.8402237506725037,2.830343917417669,2.7168166962277582,8.479554531333553,8.400626843249478,8.445557004393043,10.596178630378395,10.544779936375487,9.755798474147943,10.70571787022641,11.039408401166492,10.6832761404259,21.50207818511907,21.931908491663048,20.92562888035332,15.172702475747029,15.659468247193717,-15.094066515079668,21.51240686171103,22.047272029487782,-21.40338409369864,1
522743.0,492613.0,343610.0,17037212.0,15303911.0,10687175.0,757258348.0,658589439.0,449659439.0,37441768544.0,31737290765.0,21174397397.0,17290443.0,16214351.0,12005569.0,572267382.0,515001091.0,378518536.0,25291423082.0,22365065765.0,16238738720.0,769063035.0,720074947.0,538781353.0,25440999844.0,22958089721.0,17108065858.0,38067465621.0,35623017647.0,26655084283.0,201982442.37726763,183145851.6486288,117260179.72167575,-404757178.5144278,-102489726.5736452,-105394336.15335593,8738185.119475598,11273043.573803386,5113754.772518249,-325526216.4500284,-12832585.113181928,209750606.33110958,197157874.8424293,186379777.86885446,119312516.1973429,-202316569.84370822,-154440952.98871508,-6795984.754485881,-412886223.0281701,-347616932.8825343,-507122873.06790745,0.0007391578057035216,0.0007547191136104719,0.0009931594206147515,-2.0486793741061484e-06,-6.017493958436595e-07,-1.522834777625896e-06,3.197752073261231e-05,4.64546773903236e-05,4.3312007018025444e-05,-1.6476516804956798e-06,-7.534414030679288e-08,3.030670618621866e-06,0.000721502227770373,0.0007680456831638623,0.0010105421102022836,-1.0240257756514048e-06,-9.067713736917713e-07,-9.819466880352804e-08,-2.089824551290204e-06,-2.0409682642365468e-06,-7.327379969580863e-06,2.8354508537215115,2.817367171746934,2.6981669700168625,8.356353241105912,8.05503662952934,8.107578257109784,11.036793337490913,11.108891551081182,9.56686242798235,10.630594031512945,11.170412381062404,10.675934793348222,21.593167290121215,22.574312871458037,21.192962544395904,14.857294741667069,15.205800092379295,14.829173602814503,21.638834767685864,-22.386322441379555,-20.835636728314935,1
543755.0,463500.0,311384.0,19143379.0,15163540.0,9154935.0,851698441.0,643137366.0,361143753.0,41625288349.0,30451852072.0,16230946023.0,18065973.0,15221864.0,10497167.0,626022959.0,504305869.0,322744308.0,27508959409.0,21353534425.0,12859666926.0,793959405.0,670241466.0,469322383.0,27281649737.0,22273233407.0,14696938008.0,38870086059.0,32960603132.0,23229428045.0,177738735.7326627,147057656.54670984,91981449.04660164,-874414664.2955972,-210647366.0587538,204380885.3373229,-10005708.58515702,6318072.584552338,14119325.441021359,-83752190.94789991,-181218997.41154078,-145205834.1949536,193726983.345525,170338243.48760304,115448982.22831936,-5529375.355500172,-68900277.13809708,-53472239.71216435,-381749923.76701456,-239085315.35055578,-375927156.45660025,0.0006011399069489218,0.0006845231874949401,0.000948653603107298,-4.010599299836318e-06,-1.440229448931373e-06,3.7774571190259817e-06,-3.3840854685082495e-05,2.940933023115635e-05,0.0001456201124455358,-3.8413866108477647e-07,-1.239023025358513e-06,-2.683757882732237e-06,0.000655214634343903,0.0007928895381750322,0.0011906867537004949,-2.5361089920839338e-08,-4.7108212189153397e-07,-9.88297375449782e-07,-1.7509381298012908e-06,-1.6346642182977581e-06,-6.948050504079392e-06,2.9008877860771363,2.8304981645106153,2.669720116164979,8.124655673152093,7.8180735389094975,6.843448078821133,10.800281971022436,11.36279675129677,10.330902882910111,10.68094540980922,10.92404483694123,9.997612980161662,-22.820363357963057,22.821727415902153,-20.234677195615088,-14.744544748649998,14.941138468779657,14.307785650317209,21.421905431798283,22.074305578095146,20.434550610203416,1
