Dom_m00_R,Dom_m00_G,Dom_m00_B,Dom_m01_R,Dom_m01_G,Dom_m01_B,Dom_m02_R,Dom_m02_G,Dom_m02_B,Dom_m03_R,Dom_m03_G,Dom_m03_B,Dom_m10_R,Dom_m10_G,Dom_m10_B,Dom_m11_R,Dom_m11_G,Dom_m11_B,Dom_m12_R,Dom_m12_G,Dom_m12_B,Dom_m20_R,Dom_m20_G,Dom_m20_B,Dom_m21_R,Dom_m21_G,Dom_m21_B,Dom_m30_R,Dom_m30_G,Dom_m30_B,Dom_mu02_R,Dom_mu02_G,Dom_mu02_B,Dom_mu03_R,Dom_mu03_G,Dom_mu03_B,Dom_mu11_R,Dom_mu11_G,Dom_mu11_B,Dom_mu12_R,Dom_mu12_G,Dom_mu12_B,Dom_mu20_R,Dom_mu20_G,Dom_mu20_B,Dom_mu21_R,Dom_mu21_G,Dom_mu21_B,Dom_mu30_R,Dom_mu30_G,Dom_mu30_B,Dom_nu02_R,Dom_nu02_G,Dom_nu02_B,Dom_nu03_R,Dom_nu03_G,Dom_nu03_B,Dom_nu11_R,Dom_nu11_G,Dom_nu11_B,Dom_nu12_R,Dom_nu12_G,Dom_nu12_B,Dom_nu20_R,Dom_nu20_G,Dom_nu20_B,Dom_nu21_R,Dom_nu21_G,Dom_nu21_B,Dom_nu30_R,Dom_nu30_G,Dom_nu30_B,Dom_Hu_R1,Dom_Hu_G1,Dom_Hu_B1,Dom_Hu_R2,Dom_Hu_G2,Dom_Hu_B2,Dom_Hu_R3,Dom_Hu_G3,Dom_Hu_B3,Dom_Hu_R4,Dom_Hu_G4,Dom_Hu_B4,Dom_Hu_R5,Dom_Hu_G5,Dom_Hu_B5,Dom_Hu_R6,Dom_Hu_G6,Dom_Hu_B6,Dom_Hu_R7,Dom_Hu_G7,Dom_Hu_B7,Waldo
278715.0,643620.0,122145.0,10443015.0,18844245.0,3613860.0,461652255.0,776606835.0,154554990.0,22158013095.0,36786482325.0,7384162500.0,8754915.0,19425390.0,4720815.0,352808055.0,509343885.0,174233340.0,16073319375.0,20187204285.0,7613119860.0,312672585.0,834923550.0,245217945.0,13251736725.0,21338008065.0,9283898730.0,12271033245.0,40227699930.0,13829924745.0,70368821.0612992,224875115.00990492,47633019.39457202,-412593910.3630108,880554928.8435286,-7202051.147702517,24775087.02653251,-59402904.068938166,34560291.60751565,-284535290.05962455,226536669.68737227,-405363303.24305594,37665726.17566334,248636957.51980984,62761894.697286,-20071600.040146373,478409582.78016835,-642736079.185542,83162600.55068757,20038086.977756374,-498972392.4670403,0.0009058568865217192,0.0005428531177710075,0.003192689794634166,-1.006055542058243e-05,2.6496140915548307e-06,-1.3812330663898095e-06,0.0003189293618776029,-0.00014339982295086224,0.002316466428484896,-6.9380157652782e-06,6.816550933919343e-07,-7.774190808391011e-05,0.0004848703861663938,0.0006002146906151943,0.004206730189242701,-4.89419352811079e-07,1.439547642682549e-06,-0.00012326604009414892,2.027809744026116e-06,6.029515693449614e-08,-9.569456722214008e-05,2.85675802858418,2.941928005882527,2.130802321846612,6.233517712259009,7.067808481809008,4.647965267928605,9.225061347890406,11.172335303293325,6.810661808819367,9.868342555942336,10.762664062594082,7.340871816444256,19.417040979736587,-22.525881128374316,14.417384647778228,12.988040658888412,-14.573837933048111,9.667439344937044,20.434287538223295,-21.735799382363727,15.649013831922222,1
309315.0,424065.0,311100.0,11045580.0,12577620.0,9277920.0,478137240.0,535413810.0,379263030.0,23039898720.0,25366063800.0,17922695400.0,5543700.0,12551610.0,14805810.0,220121100.0,407009835.0,409254345.0,10237875660.0,17738359725.0,15897408135.0,143376300.0,492303000.0,757134780.0,6337637400.0,17496019965.0,20039986155.0,4681240530.0,21614688930.0,40032728460.0,83701672.58037925,162365987.46241727,102568078.13114752,-12233173.506524242,-145560190.157875,494187209.0431614,22156624.15498764,34733459.99098016,-32298598.475409824,86040324.96711555,-169352191.42225334,-225924351.886372,44019302.47320693,120796477.19783524,52499583.09836067,423492446.118003,838380814.4575746,534289936.83482647,533705465.25553435,-107395656.44840312,-997780707.2737966,0.0008748471348428737,0.0009028803448910723,0.0010597714017870198,-2.2989878827630952e-07,-1.2429725569175726e-06,9.154644258815846e-06,0.00023158030851972634,0.0001931448748967535,-0.00033372109145181095,1.6169611623909625e-06,-1.4461380282850921e-06,-4.185169168841496e-06,0.00046008830480042507,0.0006717217484927573,0.0005424451524015443,7.95871980028523e-06,7.1591301405055925e-06,9.897533188401147e-06,1.0029959903148065e-05,-9.170766646617411e-07,-1.8483536716960032e-05,2.874539737209255,2.8028291755127968,2.795278785422132,6.412802586735335,6.693244675079016,6.14684620430105,9.216150086597425,9.277431519705596,9.340132137137443,9.709107792665849,10.391626913800023,9.057071874498783,19.20716400145788,-20.78282569408493,18.41577395511708,13.284851403948254,-14.39774924676992,12.302366055561048,-19.582917910075505,20.24356237871741,18.397009069317054,1
308040.0,585480.0,150960.0,10731930.0,16818015.0,5351175.0,457158390.0,688135095.0,247520595.0,21705282780.0,32015706195.0,12607668945.0,9631860.0,15841875.0,7427385.0,351448395.0,417428625.0,267508260.0,15325820025.0,16343693325.0,12204130170.0,336361320.0,651525765.0,404926995.0,12848401185.0,16710940755.0,14314301580.0,12840681570.0,30496780335.0,22991196015.0,83264345.31456956,205034684.15723,57834096.05574323,-23603375.09764058,469591661.4727503,-266514665.700244,15880133.443708615,-37631994.2835366,4225026.511824312,-75214163.16543278,-113844540.37927943,-273668365.9227478,35190280.33112583,222877470.41158536,39492125.24493241,136686520.7686071,32237144.670916248,-455153968.13313156,122590248.49787138,806639285.6687809,-817727713.6879957,0.0008774953873359018,0.0005981404942482002,0.0025378162719092083,-4.48183972129755e-07,1.7903593808595352e-06,-3.009999298458018e-05,0.0001673554724352658,-0.00010978249730196344,0.00018539826438405542,-1.4281763632722523e-06,-4.340422915271731e-07,-3.0907927234447454e-05,0.00037085872173688944,0.0006501926289044078,0.0017329527889960537,2.5954215260000793e-06,1.2290694045266827e-07,-5.140479309727738e-05,2.3277596652540545e-06,3.075382998790194e-06,-9.235363607715688e-05,2.9036622048759613,2.9036695058059423,2.369493912133504,6.433312577502561,7.293126858662931,6.104967006290777,9.95261411735667,10.673999230523442,7.812351888927166,11.26601039064764,10.973169868271441,7.660818100794071,-21.935321984185578,-22.03020583804452,15.404391782841229,14.492280905001799,-14.68897287957774,12.245303882947887,-22.183935915976196,-21.887400449448485,-16.14706742434084,1
267495.0,643620.0,133365.0,9784605.0,20475225.0,2641290.0,444526455.0,852196995.0,96090630.0,21601311375.0,40003725015.0,4723621530.0,9460755.0,21298875.0,2141490.0,378679080.0,589673985.0,68032215.0,17550107250.0,22939334115.0,3384202155.0,369490665.0,959989575.0,63333840.0,15688777590.0,25558513065.0,2626352865.0,15586969095.0,48387294735.0,2354394090.0,86618849.227836,200826871.63431066,43779957.30401529,-995665109.5067623,115474211.00676143,1086427761.2619867,32617468.841754034,-87898585.57250391,25620066.969407268,-558096563.9264898,330728667.18439424,826430801.1219103,34882970.76263106,255160520.1763075,28947161.185468454,-133918053.19431287,836284774.6916727,549246632.6134521,51354835.04408897,-268685513.54483676,407789677.77986985,0.001210545373834534,0.00048480016739104966,0.002461453269206639,-2.690444992510035e-05,3.4746508897125186e-07,0.00016726157473340666,0.0004558468089170648,-0.00021218897975257837,0.0014404444746536273,-1.5080654041366538e-05,9.951716904291323e-07,0.00012723360183955023,0.00048750842638461245,0.0006159627040265418,0.0016275046601675863,-3.618678129655647e-06,2.5164039754861875e-06,8.455956296738388e-05,1.3876890680039404e-06,-8.084821282188861e-07,6.278148082874846e-05,2.770048553922365,2.958306227555512,2.388387357808251,5.868391702333467,6.704872334668084,5.045999246539539,8.614058571211137,10.178751372034423,6.961867040443229,8.951108349700212,11.084252076610873,7.002091303876969,17.733835966135736,-21.82506796189952,13.98641594487072,11.88600765047883,-14.816735412074822,9.525094077200615,19.322724710772185,-21.91716173775979,14.968504479456277,1
249645.0,573495.0,221340.0,9649200.0,15749310.0,7502610.0,462229830.0,608794140.0,321790110.0,23515752180.0,27440229720.0,15372676020.0,4665480.0,17390745.0,10844895.0,209383560.0,445297320.0,381704400.0,10365618930.0,16783308990.0,16724715600.0,113989080.0,671247465.0,607577535.0,5417795790.0,17246335440.0,21209512290.0,3207518520.0,28254585735.0,34866553665.0,89271987.3033708,176286854.8866163,67479290.3917051,-1251235323.9010205,1039162073.1816854,-109420731.4164666,29054894.831460692,-32287025.349044,14102440.679723501,-518784962.2624549,95479272.50569771,2070890.8437184172,26798454.790602665,143888008.23921746,76215162.35599078,-74056609.25721076,770701714.0012913,-767067933.6243311,75594857.71426702,-826980478.1381861,-2371204705.6115932,0.0014324169727309047,0.000535994900624643,0.0013773702415553373,-4.018202467018238e-05,4.172143120902039e-06,-4.747334674878653e-06,0.0004662013892002185,-9.81677332354519e-05,0.0002878554592497361,-1.6660199527581926e-05,3.833407706592949e-07,8.984779925162942e-08,0.00042999559710229113,0.0004374871780817753,0.0015556846548782696,-2.378245277543569e-06,3.0942987021194997e-06,-3.328005718973192e-05,2.4276444083622205e-06,-3.320252924955692e-06,-0.00010287723518626843,2.7299241058710706,3.011672039203582,2.532679808483792,5.72717860815293,7.316490200066706,6.439807418998543,8.415810483599923,10.336269336609261,7.7059328563870055,8.695952997124987,10.211643312007475,7.920408917742491,17.252183003838493,-20.527782887446804,15.75595408669326,11.561885607319123,13.895116961019054,11.212774607821574,-18.64943024739204,20.86215706266565,-16.23817350160726,1
262140.0,592620.0,189720.0,9801945.0,16581375.0,6517800.0,464728575.0,647683425.0,280402080.0,23561651925.0,29351182635.0,13415823360.0,5171145.0,18514530.0,9215445.0,228758460.0,475278435.0,332348385.0,11291328090.0,17905516815.0,14676798615.0,133655955.0,741024900.0,518133225.0,6294003330.0,18966653415.0,18612986775.0,3949442295.0,32361663420.0,30017552205.0,98214018.7208171,183740262.61833045,56484112.25806454,-1160331562.9805224,947122452.4961791,-98350004.8283042,35398885.43287937,-42753971.73407915,15753258.38709675,-523483472.97072035,63198083.70352842,-25832215.46826509,31646568.370622568,162597204.13941482,70502893.20564513,-100266368.0853326,904366677.0262913,-717791774.3314217,64295766.38063247,-948973024.4460831,-1999416522.6782548,0.0014292456914468418,0.0005231807118867643,0.0015692786836164136,-3.2979864593554225e-05,3.503203545670831e-06,-6.273235560360836e-06,0.0005151373006208079,-0.00012173735385523841,0.0004376673651420064,-1.4878862737467105e-05,2.3375620578554055e-07,-1.6477027424790415e-06,0.0004605322344192322,0.0004629781181338639,0.001958757658001554,-2.849850291280273e-06,3.3450590693897965e-06,-4.5784206025524156e-05,1.8274653011465563e-06,-3.5100484158344895e-06,-0.000127532386520316,2.723589228227569,3.0060531322734265,2.4524669499339655,5.698997905223952,7.20131976561398,6.037202377282305,8.559760420725107,10.218949607937862,7.492010142513499,8.837403502340697,10.239330344507756,7.712254850989668,17.53631178494048,-20.610734295784454,15.338532163305139,11.689909314798715,13.88263445342386,10.764046932113555,-18.94770320568982,20.62756228418891,-15.803313116813111,1
295800.0,465120.0,283560.0,10727595.0,13891380.0,8282145.0,460526685.0,600899850.0,331387545.0,21874052745.0,29176777680.0,15277827495.0,5759940.0,13491540.0,13649640.0,228815070.0,432482040.0,375088170.0,10543707870.0,19090769820.0,14239165830.0,151691340.0,531612270.0,709510470.0,6639717540.0,18580274610.0,18653651370.0,4879671330.0,23438014920.0,38010971670.0,71475655.64224134,186016726.71052632,89484858.43974823,-11909173.69991901,118929742.95763919,371448440.5178383,19922901.155172404,29540629.342105262,-23586881.762589913,131078716.4018142,-103813465.02250712,-334895180.0950409,39531404.89655172,140268849.86842105,52461971.87050362,362527914.96028507,989276114.942867,201247286.22826242,386331040.7529134,-119677294.2745861,-1193205756.9142435,0.0008168866685117603,0.0008598485615873922,0.001112908911621894,-2.5025698353602165e-07,8.060796257454574e-07,8.675332323048343e-06,0.00022769644021452927,0.00013654937433515307,-0.00029334628638467226,2.754461812301449e-06,-7.036248204327473e-07,-7.821615771656687e-06,0.00045179967021455347,0.0006483823843571302,0.0006524611764933678,7.6180887718667925e-06,6.7050958041345436e-06,4.700213802776655e-06,8.118282875143005e-06,-8.111463640634299e-07,-2.7867815130881903e-05,2.8966457366115024,2.821532152584356,2.7531642362377133,6.467664590061048,6.923356386910085,6.254753171486567,9.272588846151706,9.426507825271292,10.311401297451175,9.763207067991573,10.23127099437836,8.837841788286763,19.290716517720313,-20.163962595594683,18.420074932577982,13.304333413805058,14.281435743283206,13.251644242467798,-19.96287478403462,20.27027181012452,19.143897153529615,1
327930.0,485265.0,231285.0,11571390.0,13842930.0,7486800.0,504281880.0,559354230.0,329177970.0,24537983940.0,25407006600.0,16383667380.0,8192130.0,13422180.0,11286810.0,304518195.0,382199100.0,349667985.0,13637835795.0,15354446580.0,14881361145.0,248047680.0,546028440.0,598737960.0,9892006155.0,16204292730.0,17777344635.0,8718137880.0,24837393720.0,32773126320.0,95971976.874028,164463374.51918027,86826869.66923927,-29151272.92324034,67426343.52262807,106777648.8227902,15449396.290824253,-689215.0183919586,-15691156.786108011,-50099731.16644439,-77681532.08783087,-166809286.81889293,43397315.78538102,174777853.30530745,47936654.3550166,367463205.1414932,666118872.7094908,-72603041.14837144,353329091.88001436,65997429.40813505,-1124209926.5749562,0.0008924464013216587,0.0006984113034231123,0.0016231520660440525,-4.7337427274390414e-07,4.1103820187619004e-07,4.150607676863759e-06,0.00014366441717081623,-2.926825262713886e-06,-0.0002933323941426797,-8.13546765797442e-07,-4.7355492824038317e-07,-6.48412766225745e-06,0.00040355299079146076,0.0007422128403562426,0.0008961336490880143,5.9670679888328895e-06,4.060731894536403e-06,-2.8221893184237975e-06,5.7375505470508374e-06,4.023273886009661e-07,-4.3699729326242014e-05,2.887395202170657,2.841449311048791,2.5987225758648473,6.492718226915632,8.709333368501074,6.059119421955992,9.393072959001998,9.848068263177616,9.126605611926315,10.264189721518013,10.69893089445732,8.598567715937552,20.78883872726171,-20.981301205435336,17.532920252644303,13.734084628893486,-15.059515261419548,-11.756606175777035,-20.101809334766042,21.671248164940703,17.73646812851778,1
271575.0,640050.0,132855.0,10050060.0,18774375.0,4076685.0,443008950.0,775235445.0,174569685.0,21086069340.0,36833590005.0,8408998575.0,8035050.0,19598025.0,5268045.0,324972765.0,516793710.0,194618805.0,14797446765.0,20572575840.0,8503620915.0,275682540.0,839221065.0,277910475.0,11793114285.0,21722261190.0,10358268045.0,10488241290.0,40071316845.0,15769099785.0,71090673.26760562,224532911.38446218,49475705.930902116,-569817953.0006992,921565766.1605341,15943343.657074109,27623102.46478874,-58068676.70318721,32967681.362763904,-354267266.1591606,241855728.07542664,-441760594.22843343,37950685.07042254,239138909.07370523,69018840.34548943,-43513117.63942402,661737439.1720753,-783984205.2335489,85979310.15208675,-269869077.0295695,-724322380.8731928,0.0009639023760825208,0.0005480904107127699,0.002803084513864547,-1.4825578807541467e-05,2.8118463057019295e-06,2.478190273083643e-06,0.00037453540495182853,-0.0001417470813857686,0.001867809571328725,-9.217360116009646e-06,7.379409701111598e-07,-6.86660735160659e-05,0.0005145647640111567,0.0005837440136656996,0.003910315960069888,-1.1321285181134192e-06,2.019068027486305e-06,-0.00012186038722178189,2.237018036664507e-06,-8.234142316616808e-07,-0.00011258671439728274,2.8301883235116074,2.946217101273411,2.173057445108802,6.1174689915769935,7.088096367042298,4.818705002190096,8.989706549060138,10.704275558784463,6.841054629582569,9.518022216778133,10.631805396705818,7.326935923059472,18.772101876000757,-21.4159854108122,14.412059323137115,12.58601757422426,-15.223519372290863,9.739307841031334,20.273873272999907,-21.491220717472842,15.553693802414783,1
295035.0,495210.0,254235.0,10679910.0,14730075.0,7491135.0,457554150.0,629290275.0,305969655.0,21688743480.0,30285261405.0,14354653035.0,6597615.0,14101500.0,12202005.0,257898585.0,431366160.0,347120535.0,11732105025.0,18568755750.0,13572782745.0,185680545.0,563007870.0,644125665.0,7907688465.0,18423829050.0,17542126005.0,6198210795.0,25102789050.0,35027658075.0,70954330.96802078,191142601.27445927,85240394.3229689,-11084946.538713804,195839437.63991567,315851948.7545483,19072905.2852204,11915517.621009247,-12416376.619859561,119381290.11564137,-59643816.557773724,-380519330.7088954,38143731.78046673,161456402.44078267,58490618.60581748,333255325.3465737,998491326.2957636,-245444291.32016167,340044601.830569,-124509261.50904502,-1501656245.6910117,0.0008151392972477676,0.0007794328040873497,0.0013187873497910512,-2.344497394563343e-07,1.1348191042275924e-06,9.691594033619665e-06,0.0002191138215040725,4.85885681662346e-05,-0.00019209860004249028,2.5249478890874974e-06,-3.456144650663161e-07,-1.1675846515169469e-05,0.0004382037614018291,0.0006583797418953006,0.0009049311480955914,7.048443934940783e-06,5.78589811194919e-06,-7.531207069401472e-06,7.1920390436055474e-06,-7.214863886278589e-07,-4.6076786192623235e-05,2.9019300398706176,2.8422977311659476,2.6529201912591844,6.476092503142994,7.618032702456435,6.496366665917618,9.339854265867775,9.579580265365646,8.933889980229443,9.851242063494597,10.309493545640866,8.476249130905886,19.460064184185182,-20.30574607827715,17.84714498604703,13.398564394136905,14.374191067927153,-11.891922475655266,-20.060270368811832,20.590941577280056,17.19168017143904,1
337365.0,555135.0,151980.0,11634630.0,15271185.0,5995305.0,504823500.0,601049025.0,286941555.0,24613711800.0,26800014225.0,14914931895.0,10749780.0,14398065.0,7753275.0,376602870.0,365074830.0,294707580.0,16303558620.0,13658968920.0,13911115980.0,380885850.0,589964685.0,421963545.0,13741799040.0,14533460310.0,15598384170.0,14702841000.0,27830224935.0,23795591985.0,103582662.22222221,180954649.2099219,50438843.833892636,59515198.259847604,310034842.9861327,-383756384.13137424,5877652.8571428275,-31000925.00918696,-11143508.129194647,-187512464.29327363,-224322906.60755098,151941583.14763102,38355445.10204079,216534301.8603583,26429440.34395971,231704966.08357793,-87763683.11325486,89746288.86128764,122003373.3611015,1296679422.350564,-427521862.38454604,0.0009100956101900315,0.0005871817200804512,0.0021836963224573513,9.002804578371465e-07,1.350249361801604e-06,-4.261765143141893e-05,5.164209867507134e-05,-0.00010059524057799881,-0.0004824463820212423,-2.8364823127542456e-06,-9.769607137281483e-07,1.6873708676353707e-05,0.00033699773171849635,0.0007026345240529657,0.0011442346274584837,3.50497787200681e-06,-3.8222432024626026e-07,9.966677335182592e-06,1.845532839320328e-06,5.647238051138768e-06,-4.747797942607843e-05,2.9041010394174593,2.8894721577963494,2.4778256933132945,6.469660935193627,7.269161546947624,5.696480252088867,9.699693355920157,10.097894984615909,7.827331436263198,10.690619372122816,10.643046034123934,8.698382476304959,-21.95917641984149,21.218031367893907,-16.96182215800792,14.015149337356387,15.228509739285576,-11.746230235725365,20.88732993368994,-21.120821500386775,-18.24717590659661,1
228480.0,510765.0,305235.0,9516600.0,13478280.0,9906240.0,448184430.0,525498900.0,419130750.0,22148622720.0,24435093480.0,19744941720.0,3487380.0,14251950.0,15161790.0,155880735.0,392076525.0,488428020.0,7448720595.0,16149954015.0,20274968910.0,73068210.0,501647220.0,818098650.0,3423860265.0,14596948935.0,25852834320.0,1836725730.0,19336742820.0,45155189370.0,51801046.07142863,169828421.8771842,97628985.98997492,-834271260.3252589,1605002620.3490274,-194718323.0050897,10625130.535714298,15990120.007488765,-3639831.228070224,-277205753.06441444,642973941.4944323,-308051813.8127486,19838959.017857146,103972988.59710434,64974414.56140343,56087756.50350774,466923435.8701476,-336524230.44511515,115837284.6691645,-463139252.4834382,-1936712897.0708869,0.00099229807715497,0.0006509807022876113,0.0010478765387708707,-3.343388217808941e-05,8.608409566568824e-06,-3.7828663124604437e-06,0.0002035344341419606,6.129280032800367e-05,-3.906722691324487e-05,-1.1109173871614399e-05,3.448581926807998e-06,-5.984638789920779e-06,0.00038003404137882833,0.0003985458287119485,0.0006973867847634765,2.2477478630158566e-06,2.504337451689444e-06,-6.537783168172756e-06,4.642243250652932e-06,-2.4840410359361067e-06,-3.762525201619381e-05,2.8625407721630083,2.9790065784050004,2.7581390378565307,6.2671462017113795,7.103746156846918,6.889585185542918,8.514860225016818,9.780406764921786,9.1954750933256,8.993792401267212,9.90509763711706,8.697163111757275,17.752621790802063,20.218789972430315,17.64356495322435,12.134267731368768,13.4740869148471,-12.15516850447748,-18.59198886218468,-19.77421125892108,-19.353045801618055,1
264690.0,657390.0,122400.0,9561225.0,20789895.0,2550000.0,425003655.0,868608795.0,99201630.0,20199127575.0,41106236385.0,5023293960.0,9292455.0,21460290.0,2148375.0,366229215.0,595096305.0,75059760.0,16624655385.0,23430216255.0,3818771880.0,361290885.0,961542270.0,69980925.0,15087202755.0,25661903835.0,3124536930.0,15204822525.0,48264005040.0,2859830355.0,79629732.67341045,211130381.71256787,46076629.99999999,-905829744.2717234,282611781.1043823,1036733751.6666663,30563896.86416184,-83583285.15128013,30301947.499999993,-504000508.7365128,361381631.4885257,814995457.6041664,35061258.16473988,260977845.70985252,32272467.968749996,-109482856.10678409,710322955.517016,602876377.1354165,59219675.43586712,-164319799.86018625,498621233.3365882,0.001136580471619997,0.0004885449697547716,0.00307551515976761,-2.5130593334252286e-05,8.065522897921995e-07,0.00019779426402540866,0.0004362482096340587,-0.00019340747260064226,0.0020225893019244733,-1.3982574435659266e-05,1.0313553852104134e-06,0.00015548970645714753,0.0005004404762214782,0.0006038894672798092,0.0021541172711850944,-3.037402062905452e-06,2.0272070896174265e-06,0.00011502035997391216,1.6429418333593167e-06,-4.689560722398847e-07,9.51299402731918e-05,2.785945763181979,2.961604617962585,2.281528834807449,5.93332972233007,6.7879985294899905,4.764157459538038,8.666203251208966,10.392314699525611,6.797020720103417,9.024245464057636,11.078496371976623,6.794083597212078,17.869556967171633,-22.234976019771835,13.590958890043494,11.99378953209832,-14.67311278449993,9.176165932961124,19.567768115878856,-21.847622097445054,14.697872201618933,1
271065.0,645915.0,127500.0,9895275.0,20558355.0,2447490.0,462627885.0,854832165.0,75354030.0,23196026295.0,39930039195.0,3202592430.0,8946675.0,22229115.0,1725330.0,365983140.0,621081825.0,49320315.0,17567418690.0,24104250615.0,2201974215.0,331918965.0,1014365265.0,46529850.0,14548936770.0,27529213245.0,1795493505.0,13384110285.0,51223487865.0,1721059770.0,101399148.99341485,200495355.50335568,28372011.960000005,-1095472322.8776343,-40626453.0604309,666838186.95168,39383212.08372531,-86432379.66442959,16200880.32,-577294795.4590025,187253158.3505513,560299283.7945598,36628191.36406397,249351983.55704692,23182684.44,-167559400.02822736,1192852264.1115825,463845879.4195201,11036837.171806926,-848673276.366722,464001668.1158401,0.0013800264815274675,0.0004805665918737399,0.001745298698039216,-2.8636358925456835e-05,-1.211631294218406e-07,0.00011488015162879312,0.000535999326845269,-0.000207169457958725,0.0009965939450980394,-1.5090861378529586e-05,5.584582692003193e-07,9.652606575227128e-05,0.0004985039278401311,0.0005976708668094872,0.001426078243137255,-4.380111683641775e-06,3.557527235830868e-06,7.990946829799145e-05,2.885101011255679e-07,-2.531058024394217e-06,7.993630693651799e-05,2.72618177024997,2.9672855845674464,2.498752135852481,5.715284388841772,6.731913347789499,5.389904396464625,8.635272684247408,9.872250704901331,7.225214449486296,8.882995020161944,10.804107316662147,7.160635317612933,17.64222873583566,-21.574017738342715,14.355748092937008,11.740978900703807,14.328819337108907,9.85637376624745,19.310852635798764,21.174266376781446,15.353017468592354,1
326145.0,447270.0,271065.0,11458935.0,13015200.0,8426985.0,497200275.0,535790700.0,359823105.0,24092213085.0,24622961160.0,17613483675.0,6901575.0,12996585.0,13002960.0,259499220.0,399184905.0,377701155.0,11696553690.0,16731723765.0,15445366065.0,188754315.0,529879545.0,674180220.0,7699760190.0,17510595255.0,18663288075.0,6177613425.0,24063537825.0,36087506670.0,94596551.7044566,157058768.4150513,97841380.35747884,-23861383.77351876,-108690155.74027152,343679023.7467476,17015970.762314297,20994655.057012524,-26540443.419567276,-20427388.31683832,-58914202.57117481,-165109666.69061354,42709649.3432369,152230201.95838082,50429574.35559735,347823403.0421632,871415582.604609,250368838.27483508,375808222.1662132,-180364214.01972207,-1091051645.4480188,0.0008893113921080458,0.00078509579027827,0.0013316058095447234,-3.9279758904520685e-07,-8.123922793422247e-07,8.983993181415867e-06,0.00015996879774202822,0.00010494680093279872,-0.0003612112637440664,-3.3626838063973146e-07,-4.4034754561210723e-07,-4.316074061090719e-06,0.0004015175715130332,0.0007609590468384329,0.0006863385812774667,5.725744802784061e-06,6.5132972400755385e-06,6.544804251881306e-06,6.1864209138649415e-06,-1.348111923672222e-06,-2.8520799542600318e-05,2.8891312984589534,2.8107751061260853,2.695090805934504,6.468134380008523,7.3502961819475425,6.027674898499301,9.443122075632411,9.382772923260957,9.448627349052456,10.202977654384435,10.447345109213012,8.879622263591655,20.31832739426092,-20.574775738336466,18.16969617691165,13.765943530316044,-14.446987191112695,12.70644454120675,-20.09148670571465,20.464832600410894,18.221965863414162,1
339150.0,536010.0,169320.0,11531355.0,14758380.0,6611385.0,496102755.0,580434060.0,316277265.0,24010773225.0,25850756070.0,16467128625.0,10471320.0,13809780.0,8620020.0,361686645.0,352486500.0,322212135.0,15498895155.0,13182827310.0,15191921055.0,362648250.0,562563150.0,467602680.0,12911469315.0,13999075170.0,16963099035.0,13756402890.0,26313851880.0,26258403150.0,104028014.80827063,174080110.96098953,58124585.94126506,68845105.34239423,283047858.5268974,-421595665.7430086,5653891.82706766,-27748907.840152256,-14371085.692771094,-202843804.35612902,-243431192.87664068,212646373.45324004,39344276.70676691,206767505.0523311,28760577.469879504,232026201.29818472,-60565726.01209775,168017223.4892592,130046126.56138892,1165625448.6831172,-475461482.98737097,0.0009044127329560525,0.0006059033735806778,0.0020274182547949005,1.0277642696174015e-06,1.3456361418907392e-06,-3.57376085839688e-05,4.915456445632001e-05,-9.65828708444201e-05,-0.000501271553214815,-3.0281835345252136e-06,-1.15729478718969e-06,1.8025500446925238e-05,0.00034205655936171144,0.0007196751436247769,0.001003185121005398,3.4638372346636863e-06,-2.8793515805379647e-07,1.4242399190328791e-05,1.941412706353045e-06,5.541493017537033e-06,-4.0303678990176574e-05,2.904318416190468,2.877594542861749,2.5184708973415093,6.4869034453363525,7.298803271559678,5.687368651108303,9.67933114423908,10.064882847171445,7.822049768557996,10.670489139311801,10.691650642245193,9.018470747403683,22.935543502131715,21.30558177698118,-17.44334278050271,14.012275550018426,15.57176124263692,-12.002051388873324,20.845413618811083,-21.159425751037553,-18.27747590881763,1
